户型,建筑面积,朝向,楼层,装修,建筑年代,电梯,产权性质,住宅类别,建筑结构,建筑类别,区域,学校,总价,单价
3室2厅2卫,135.85,南北,低,毛坯,2016,有 ,个人产权,普通住宅,平层,钢混,七里河,0,179.0,13176.0
1室1厅1卫,40.89,北,低,精装修,2008,有 ,商品房,,,板楼,七里河,1,55.5,13573.0
1室1厅2卫,60.42,南北,低,,,无 ,,,,,安宁,0,93.0,15392.0
2室2厅1卫,94.0,南北,高,简装修,2000,有 ,商品房,普通住宅,,板楼,七里河,1,140.0,14894.0
2室1厅1卫,67.81,南,高,简装修,2020,有 ,商品房,普通住宅,平层,板楼,城关,1,81.0,11945.0
2室2厅1卫,112.78,南北,高,简装修,2000,有 ,商品房,普通住宅,,板楼,七里河,1,123.5,10951.0
2室2厅1卫,109.0,南北,中,精装修,2007,有 ,商品房,普通住宅,平层,塔楼,城关,0,120.0,11009.0
3室2厅2卫,112.0,南北,低,,,无 ,,,,,榆中,0,56.0,5000.0
3室2厅2卫,145.16,南北,高,简装修,2006,有 ,个人产权,普通住宅,平层,板楼,七里河,1,180.0,12400.0
2室2厅1卫,88.0,南北,中,,,有 ,,,,,榆中,0,72.0,8182.0
1室1厅1卫,60.0,南,高,精装修,2012,无 ,个人产权,普通住宅,平层,板楼,七里河,1,62.2,10367.0
2室2厅1卫,90.32,南北,中,精装修,2004,无 ,个人产权,普通住宅,平层,板楼,安宁,0,101.0,11182.0
2室2厅1卫,82.0,南北,高,精装修,2016,有 ,商品房,普通住宅,,板楼,安宁,0,105.0,12805.0
2室2厅1卫,93.67,南北,低,精装修,2010,有 ,商品房,普通住宅,平层,塔楼,城关,1,132.0,14092.0
2室1厅1卫,96.0,南,高,精装修,2016,无 ,商品房,普通住宅,跃层,塔楼,城关,1,124.0,12917.0
2室2厅1卫,107.0,南北,中,精装修,2004,有 ,商品房,普通住宅,平层,板楼,城关,1,125.0,11682.0
2室2厅1卫,100.0,南北,低,,,无 ,,,,,城关,0,75.0,7500.0
2室2厅1卫,106.66,南,中,简装修,2009,有 ,商品房,普通住宅,,板楼,安宁,1,165.0,15470.0
2室2厅1卫,85.66,南北,中,中装修,2003,有 ,商品房,普通住宅,平层,板楼,城关,1,98.0,11441.0
2室1厅1卫,63.14,东西,低,精装修,2004,无 ,商品房,普通住宅,平层,板楼,城关,1,67.5,10691.0
2室1厅1卫,83.0,西北,中,毛坯,2013,有 ,经济适用房,,,,七里河,0,59.0,7108.0
2室2厅1卫,84.0,南,低,精装修,2010,有 ,个人产权,普通住宅,平层,板楼,安宁,0,89.0,10595.0
2室2厅1卫,98.57,南北,低,毛坯,2017,有 ,个人产权,普通住宅,,钢混,七里河,0,140.0,14203.0
2室2厅1卫,99.53,南北,高,精装修,2014,有 ,个人产权,普通住宅,平层,钢混,城关,1,155.0,15573.0
3室2厅1卫,94.0,南北,中,,,有 ,,,,,榆中,0,71.0,7553.0
3室2厅1卫,94.0,南,高,精装修,2015,有 ,商品房,普通住宅,开间,板楼,安宁,0,138.0,14681.0
3室2厅1卫,131.0,南北,低,精装修,2005,无 ,个人产权,普通住宅,平层,,城关,1,185.0,14122.0
3室2厅1卫,107.0,南北,低,,,无 ,,,,,安宁,0,100.0,9346.0
2室2厅1卫,75.0,东西,高,精装修,2000,有 ,商品房,普通住宅,平层,板楼,城关,1,82.0,10933.0
2室1厅1卫,95.0,东南,低,精装修,2012,有 ,商品房,,,板楼,七里河,1,145.0,15263.0
1室1厅1卫,45.0,东,高,简装修,2004,无 ,商品房,普通住宅,平层,板楼,城关,1,65.0,14444.0
3室2厅2卫,131.0,南北,高,,,有 ,,,,,安宁,0,156.0,11908.0
3室2厅2卫,121.93,南北,低,,,无 ,,,,,城关,0,69.0,5659.0
2室1厅1卫,88.33,南北,低,中装修,2002,无 ,个人产权,普通住宅,,,城关,1,88.5,10019.0
2室1厅1卫,70.0,南,高,精装修,2000,无 ,商品房,普通住宅,,板楼,城关,1,64.0,9143.0
2室0厅1卫,45.0,南北,高,中装修,1998,无 ,个人产权,普通住宅,平层,板楼,城关,1,60.0,13333.0
2室2厅1卫,109.8,南,中,精装修,2008,有 ,商品房,普通住宅,,板楼,城关,1,124.5,11339.0
2室1厅1卫,78.4,南,高,精装修,2004,无 ,商品房,普通住宅,平层,板楼,安宁,0,85.0,10842.0
1室1厅1卫,35.0,东西,低,,,无 ,,,,,城关,1,32.0,9143.0
2室1厅1卫,70.0,东南,中,精装修,2000,无 ,房改房,普通住宅,平层,,城关,0,83.0,11857.0
2室1厅1卫,74.39,南北,低,简装修,2001,无 ,商品房,,,板楼,城关,1,95.0,12771.0
1室1厅1卫,57.84,北,中,,,有 ,,,,,城关,0,85.0,14696.0
2室2厅1卫,80.0,南北,低,精装修,2000,无 ,商品房,普通住宅,平层,钢混,安宁,1,83.0,10375.0
3室2厅2卫,152.0,西南,中,精装修,2014,有 ,商品房,普通住宅,平层,板楼,城关,1,199.0,13092.0
3室2厅2卫,129.0,南北,中,毛坯,2020,有 ,商品房,普通住宅,平层,,榆中,0,68.0,5271.0
2室2厅1卫,61.0,南北,高,精装修,2000,有 ,商品房,,,板楼,七里河,0,93.0,15246.0
3室2厅1卫,155.4,东北,中,毛坯,2016,有 ,个人产权,普通住宅,平层,板楼,七里河,0,125.0,8044.0
2室2厅1卫,106.63,南,高,精装修,2012,无 ,商品房,普通住宅,平层,板楼,城关,0,158.5,14864.0
1室1厅1卫,40.04,西,高,简装修,2009,无 ,个人产权,普通住宅,平层,砖混,七里河,1,39.0,9740.0
2室1厅1卫,66.0,东西,高,,,有 ,,,,,七里河,0,55.0,8333.0
3室2厅2卫,155.37,南北,高,简装修,2005,有 ,商品房,普通住宅,平层,板楼,安宁,1,187.0,12036.0
3室2厅1卫,94.0,南北,中,,,有 ,,,,,榆中,0,56.0,5957.0
2室1厅1卫,89.0,南北,中,,,有 ,,,,,榆中,0,58.0,6517.0
3室2厅2卫,145.0,南北,高,精装修,2022,有 ,商品房,普通住宅,平层,,安宁,0,198.0,13655.0
2室2厅1卫,86.0,东,高,精装修,2006,有 ,商品房,普通住宅,平层,板楼,城关,0,110.0,12791.0
2室2厅1卫,89.0,南北,低,简装修,2006,无 ,个人产权,普通住宅,平层,板楼,安宁,1,122.0,13708.0
3室2厅1卫,98.0,南北,高,,,有 ,,,,,安宁,0,135.0,13776.0
2室1厅1卫,86.0,东南,中,,,有 ,,,,,城关,0,90.0,10465.0
2室2厅1卫,86.7,南北,中,精装修,2011,有 ,商品房,普通住宅,,板楼,安宁,1,124.0,14302.0
2室2厅1卫,94.0,东北,中,精装修,2017,有 ,商品房(免税),普通住宅,平层,板楼,城关,0,130.0,13830.0
2室1厅1卫,82.53,南,低,精装修,2003,有 ,个人产权,普通住宅,平层,板楼,城关,1,85.0,10299.0
2室2厅1卫,87.0,南北,低,,,无 ,,,,,榆中,0,46.0,5287.0
2室2厅2卫,104.66,南,中,毛坯,2020,有 ,商品房,普通住宅,平层,板楼,城关,0,180.0,17199.0
3室2厅1卫,93.0,南,中,,,有 ,,,,,安宁,0,75.0,8065.0
2室1厅1卫,65.0,南北,高,简装修,2000,无 ,商品房,,,板楼,城关,1,69.0,10615.0
2室1厅1卫,84.34,东,中,精装修,2011,有 ,个人产权,普通住宅,平层,钢混,城关,1,146.0,17311.0
2室1厅1卫,95.12,南北,中,简装修,2010,有 ,商品房,普通住宅,,板楼,安宁,0,133.8,14066.0
3室2厅1卫,107.0,南北,低,,,无 ,,,,,安宁,0,110.0,10280.0
2室2厅1卫,93.67,南北,低,精装修,2010,无 ,个人产权,普通住宅,平层,平房,城关,1,133.0,14199.0
2室1厅1卫,85.66,东北,中,简装修,2012,有 ,商品房,普通住宅,,板楼,七里河,1,106.8,12468.0
3室2厅2卫,102.0,南北,高,毛坯,2016,有 ,个人产权,普通住宅,平层,板楼,安宁,0,62.0,6078.0
3室2厅1卫,102.0,东北,低,,,无 ,,,,,城关,0,74.0,7255.0
3室1厅2卫,125.0,南北,低,精装修,2014,有 ,商品房,普通住宅,平层,钢混,城关,1,121.0,9680.0
3室2厅2卫,128.0,南北,中,精装修,2000,有 ,商品房,普通住宅,,板楼,七里河,1,180.0,14063.0
4室2厅2卫,155.4,东南,高,毛坯,2016,无 ,经济适用房,普通住宅,开间,板楼,七里河,0,127.0,8172.0
2室1厅1卫,92.8,东西,低,精装修,2002,有 ,商品房,普通住宅,,板楼,七里河,1,115.0,12392.0
2室2厅1卫,118.17,南北,高,简装修,2002,无 ,个人产权,普通住宅,平层,,城关,1,128.0,10832.0
3室2厅2卫,125.76,南北,中,简装修,2008,有 ,商品房,,,板楼,七里河,1,182.0,14472.0
2室2厅1卫,107.0,南北,高,,,有 ,,,,,安宁,0,124.0,11589.0
1室2厅1卫,74.0,东北,中,毛坯,2018,有 ,商品房,普通住宅,平层,板楼,城关,1,103.0,13919.0
2室2厅1卫,107.0,南,低,精装修,2008,有 ,商品房,普通住宅,,板楼,七里河,1,147.0,13738.0
1室2厅1卫,59.68,南,中,,,有 ,,,,,城关,0,55.0,9216.0
2室1厅1卫,75.0,东南,低,,,无 ,,,,,七里河,0,96.0,12800.0
2室2厅1卫,108.36,南,高,精装修,2010,有 ,个人产权,普通住宅,平层,板楼,安宁,0,145.0,13381.0
2室1厅1卫,70.73,南北,高,简装修,2002,有 ,商品房,,,板楼,城关,0,90.0,12724.0
3室3厅3卫,112.0,南北,中,精装修,2015,有 ,商品房,普通住宅,平层,板楼,榆中,0,80.0,7143.0
3室2厅2卫,121.0,南北,高,毛坯,2015,有 ,商品房,普通住宅,平层,板楼,安宁,0,146.0,12066.0
3室2厅2卫,125.0,南北,中,精装修,2020,有 ,商品房,,,板楼,七里河,0,175.0,14000.0
2室1厅1卫,44.8,西,高,简装修,2003,无 ,商品房,普通住宅,平层,板楼,城关,0,53.97,12047.0
2室2厅1卫,95.0,南北,中,毛坯,2019,有 ,商品房,普通住宅,,板楼,安宁,0,68.0,7158.0
1室1厅1卫,48.47,北,低,简装修,2000,有 ,商品房(免税),普通住宅,平层,板楼,七里河,1,67.8,13988.0
2室2厅1卫,86.0,南北,中,简装修,2004,无 ,商品房,普通住宅,平层,板楼,城关,1,87.0,10116.0
3室2厅1卫,98.49,西南,中,毛坯,2017,有 ,个人产权,普通住宅,平层,板楼,城关,0,94.0,9544.0
3室2厅1卫,107.0,南北,低,,,无 ,,,,,安宁,0,105.0,9813.0
1室1厅1卫,52.0,南,中,精装修,2015,有 ,个人产权,普通住宅,平层,钢混,安宁,0,85.0,16346.0
2室2厅1卫,82.0,南北,低,,,无 ,,,,,七里河,1,69.0,8415.0
2室2厅1卫,94.3,南北,中,简装修,2010,有 ,个人产权,普通住宅,平层,板楼,城关,1,135.0,14316.0
3室2厅1卫,94.0,南北,中,,,有 ,,,,,七里河,0,96.0,10213.0
3室2厅2卫,132.0,南北,低,,,无 ,,,,,榆中,0,69.0,5227.0
2室2厅1卫,94.0,东南,低,精装修,2007,有 ,个人产权,普通住宅,平层,板楼,城关,1,155.0,16489.0
3室2厅2卫,117.0,南北,中,,,有 ,,,,,榆中,0,66.0,5641.0
1室1厅1卫,45.0,南北,低,简装修,2000,无 ,商品房,普通住宅,平层,板楼,城关,1,93.0,20667.0
2室1厅1卫,84.45,东西,中,精装修,2003,有 ,商品房,,,板楼,七里河,1,100.0,11841.0
3室2厅2卫,143.0,南北,低,毛坯,2019,有 ,商品房,普通住宅,,板楼,城关,0,100.0,6993.0
2室1厅1卫,57.28,南,高,中装修,1998,无 ,个人产权,普通住宅,平层,板楼,城关,0,64.0,11173.0
2室1厅1卫,84.44,南北,低,毛坯,2005,无 ,个人产权,,平层,钢混,七里河,0,100.0,11843.0
2室2厅2卫,66.0,南,高,简装修,1995,无 ,商品房,普通住宅,平层,板楼,城关,1,126.0,19091.0
2室2厅1卫,94.0,南,中,精装修,2015,有 ,个人产权,普通住宅,平层,钢混,城关,0,140.0,14894.0
2室1厅1卫,92.59,东西,高,中装修,2005,无 ,个人产权,普通住宅,平层,砖混,七里河,0,92.7,10012.0
2室1厅1卫,62.0,南北,中,,,有 ,,,,,城关,1,62.0,10000.0
3室2厅2卫,118.0,南北,中,精装修,2019,无 ,商品房,普通住宅,平层,板楼,安宁,0,155.0,13136.0
3室2厅1卫,98.0,南北,中,毛坯,2020,无 ,个人产权,普通住宅,平层,板楼,七里河,0,100.0,10204.0
2室2厅1卫,85.0,西北,高,中装修,2010,有 ,个人产权,普通住宅,平层,板楼,城关,1,101.0,11882.0
3室2厅2卫,125.0,南北,低,,,无 ,,,,,榆中,0,70.0,5600.0
3室2厅2卫,122.07,南北,中,简装修,2016,有 ,商品房,普通住宅,,板楼,安宁,0,186.0,15237.0
2室2厅1卫,98.4,南北,中,,,有 ,,,,,城关,1,99.0,10061.0
2室1厅1卫,85.0,南,中,精装修,2015,有 ,商品房,,,板楼,七里河,0,85.0,10000.0
3室2厅2卫,142.0,南北,高,精装修,2017,无 ,个人产权,,平层,钢混,城关,0,142.0,10000.0
2室2厅1卫,88.0,西南,中,精装修,2005,有 ,商品房,,平层,钢混,城关,1,125.0,14205.0
2室1厅1卫,65.0,南北,中,简装修,,无 ,个人产权,普通住宅,平层,板楼,城关,1,115.0,17692.0
2室2厅1卫,70.0,东西,中,中装修,2010,无 ,商品房,普通住宅,错层,钢混,城关,1,72.0,10286.0
2室1厅1卫,90.0,南北,高,,,有 ,,,,,城关,1,70.0,7778.0
2室2厅1卫,91.21,南北,高,毛坯,2016,有 ,经济适用房,普通住宅,,钢混,七里河,0,78.0,8552.0
2室2厅1卫,108.0,南,中,中装修,2010,无 ,商品房,普通住宅,平层,板楼,安宁,0,151.0,13981.0
3室2厅1卫,94.0,南北,中,,,有 ,,,,,榆中,0,55.0,5851.0
2室1厅1卫,65.0,南北,中,中装修,1995,无 ,房改房,普通住宅,平层,板楼,城关,0,89.0,13692.0
2室1厅1卫,84.3,南北,高,简装修,2005,有 ,商品房,,,板楼,七里河,0,99.8,11839.0
2室2厅1卫,110.0,东南,低,精装修,2008,有 ,个人产权,普通住宅,平层,板楼,城关,1,116.0,10545.0
2室2厅1卫,76.0,南北,中,精装修,2004,有 ,商品房,,,板楼,城关,1,98.0,12895.0
2室2厅1卫,111.3,南北,高,精装修,2008,有 ,商品房,普通住宅,,板楼,七里河,1,147.0,13208.0
3室2厅1卫,105.89,南北,中,,2004,无 ,个人产权,普通住宅,平层,钢混,安宁,0,109.8,10369.0
2室1厅1卫,80.1,南北,高,中装修,2006,有 ,个人产权,普通住宅,平层,板楼,城关,1,88.0,10986.0
2室2厅1卫,78.0,南,中,中装修,2011,有 ,个人产权,普通住宅,平层,钢混,城关,0,112.0,14359.0
2室2厅1卫,106.0,南北,低,豪华装修,2004,有 ,商品房,,,板楼,城关,1,170.0,16038.0
2室1厅1卫,60.0,东,低,精装修,2002,无 ,商品房,普通住宅,平层,钢混,城关,0,70.0,11667.0
1室1厅1卫,40.0,南北,中,简装修,2000,有 ,商品房,普通住宅,,板楼,七里河,0,58.0,14500.0
2室2厅1卫,128.0,南北,中,简装修,2005,有 ,个人产权,,复式,,城关,1,160.0,12500.0
2室2厅2卫,47.59,西,低,毛坯,2020,无 ,商品房,普通住宅,平层,板楼,七里河,0,39.5,8300.0
2室2厅1卫,108.0,南北,中,精装修,2007,无 ,个人产权,普通住宅,平层,钢混,城关,0,102.0,9444.0
2室2厅1卫,111.36,南北,低,精装修,2006,无 ,商品房,,,板楼,七里河,1,145.0,13021.0
2室1厅1卫,76.0,东北,高,简装修,2004,有 ,商品房,普通住宅,,板楼,城关,1,80.0,10526.0
2室2厅1卫,110.68,西南,高,精装修,2004,有 ,商品房,普通住宅,,,城关,1,133.0,12017.0
3室2厅1卫,94.66,南,中,毛坯,2015,有 ,商品房,普通住宅,平层,板楼,安宁,0,115.0,12149.0
2室1厅1卫,51.39,东西,中,精装修,2020,无 ,商品房,普通住宅,平层,板楼,城关,0,97.0,18875.0
2室2厅1卫,104.0,南北,低,简装修,2005,无 ,个人产权,普通住宅,平层,钢混,城关,1,139.0,13365.0
2室2厅1卫,94.51,东南,中,中装修,2009,无 ,个人产权,普通住宅,平层,板楼,安宁,0,133.8,14157.0
3室2厅2卫,108.0,南,中,精装修,2021,有 ,商品房,普通住宅,平层,塔板结合,安宁,0,84.2,7796.0
1室2厅1卫,66.7,东,低,简装修,2010,有 ,商品房,普通住宅,,板楼,安宁,1,93.0,13943.0
3室1厅1卫,124.73,南北,低,简装修,2005,无 ,商品房,普通住宅,,板楼,城关,1,149.0,11946.0
3室2厅1卫,139.38,南北,高,毛坯,2020,无 ,商品房(免税),普通住宅,平层,板楼,城关,0,150.0,10762.0
2室2厅1卫,99.0,南北,高,精装修,2004,有 ,商品房,普通住宅,平层,板楼,城关,1,122.0,12323.0
2室2厅1卫,93.0,南,中,精装修,2006,有 ,商品房,普通住宅,平层,板楼,安宁,1,137.4,14774.0
3室2厅1卫,120.0,南北,中,毛坯,2018,无 ,个人产权,普通住宅,平层,板楼,城关,0,116.0,9667.0
2室2厅1卫,81.0,南北,中,豪华装修,2020,有 ,商品房,普通住宅,平层,,七里河,0,113.0,13951.0
2室2厅1卫,94.0,南北,高,精装修,2020,有 ,商品房,普通住宅,平层,板楼,城关,0,99.0,10532.0
4室2厅2卫,180.0,南北,低,简装修,2017,有 ,个人产权,普通住宅,平层,钢混,城关,0,168.0,9333.0
3室2厅2卫,129.54,南北,高,精装修,2008,无 ,个人产权,普通住宅,平层,平房,城关,1,145.0,11193.0
2室2厅1卫,82.49,南,高,,2015,有 ,商品房,普通住宅,平层,板楼,安宁,0,103.0,12486.0
2室2厅1卫,82.55,南北,中,简装修,2001,无 ,个人产权,普通住宅,平层,板楼,安宁,0,101.0,12235.0
1室2厅1卫,47.0,西,高,简装修,1999,有 ,个人产权,普通住宅,平层,,城关,0,62.0,13191.0
2室2厅1卫,88.85,南北,中,,,有 ,,,,,七里河,0,92.0,10355.0
3室2厅2卫,147.0,东北,高,,,有 ,,,,,七里河,0,130.0,8844.0
4室2厅1卫,162.0,南北,高,毛坯,2016,无 ,商品房,普通住宅,平层,板楼,安宁,0,140.0,8642.0
2室2厅1卫,93.0,南,高,精装修,2014,有 ,个人产权,普通住宅,平层,板楼,安宁,0,138.5,14892.0
2室2厅1卫,69.0,南北,中,毛坯,1989,无 ,个人产权,普通住宅,平层,,城关,1,89.5,12971.0
3室2厅2卫,139.0,南北,中,毛坯,2017,有 ,个人产权,普通住宅,平层,板楼,安宁,0,138.0,9928.0
3室2厅2卫,140.0,南北,低,,,无 ,,,,,城关,0,128.0,9143.0
2室1厅1卫,78.11,东西,低,简装修,1998,有 ,商品房,,,板楼,七里河,1,106.0,13571.0
1室1厅1卫,50.25,南,低,中装修,2000,有 ,个人产权,普通住宅,平层,板楼,城关,0,64.0,12736.0
2室2厅1卫,97.0,东南,低,,,无 ,,,,,城关,0,110.0,11340.0
3室2厅1卫,97.0,南北,低,,,无 ,,,,,安宁,0,62.0,6392.0
3室2厅2卫,113.39,南北,高,简装修,2013,有 ,商品房,普通住宅,,板楼,安宁,0,143.0,12611.0
3室2厅2卫,134.0,南北,中,毛坯,2020,无 ,普通商品房,普通住宅,平层,板楼,榆中,0,81.0,6045.0
2室2厅1卫,104.5,南北,高,简装修,2000,无 ,个人产权,普通住宅,平层,,城关,1,105.0,10048.0
2室2厅1卫,94.0,南北,中,精装修,2015,有 ,商品房,普通住宅,,板楼,安宁,0,145.0,15426.0
2室1厅1卫,94.14,南,中,精装修,2008,有 ,个人产权,普通住宅,平层,板楼,城关,1,140.0,14871.0
2室2厅1卫,86.58,南北,中,简装修,2005,有 ,商品房,普通住宅,,板楼,七里河,1,104.0,12012.0
2室2厅1卫,99.0,南北,中,,,有 ,,,,,城关,0,99.0,10000.0
2室1厅1卫,60.47,南北,低,简装修,2005,有 ,商品房,普通住宅,,板楼,七里河,1,82.0,13560.0
2室2厅2卫,91.22,南北,中,简装修,2004,无 ,个人产权,普通住宅,平层,板楼,安宁,0,100.0,10963.0
3室2厅1卫,106.36,南,高,简装修,2004,无 ,商品房,普通住宅,,板楼,七里河,1,123.0,11564.0
2室1厅1卫,82.0,南,中,,,有 ,,,,,七里河,1,94.0,11463.0
1室1厅1卫,70.0,南北,低,精装修,2020,有 ,商品房,普通住宅,平层,,七里河,0,88.0,12571.0
2室2厅1卫,83.0,南北,低,,,无 ,,,,,榆中,0,42.0,5060.0
1室1厅1卫,46.0,南,高,,,有 ,,,,,西固,1,56.0,12174.0
2室2厅1卫,114.1,南北,低,中装修,2003,有 ,个人产权,普通住宅,平层,板楼,城关,0,104.0,9115.0
3室2厅1卫,140.0,南,高,精装修,2006,有 ,个人产权,普通住宅,平层,钢混,安宁,1,190.0,13571.0
3室2厅1卫,106.0,南北,中,,,有 ,,,,,榆中,0,61.0,5755.0
2室2厅1卫,90.0,南北,低,精装修,2012,无 ,商品房,,,板楼,七里河,1,115.0,12778.0
2室1厅1卫,58.9,南北,低,,1998,有 ,商品房,普通住宅,平层,砖混,安宁,0,68.0,11545.0
2室2厅1卫,103.0,南,低,精装修,2009,无 ,个人产权,普通住宅,平层,板楼,安宁,1,165.0,16019.0
2室2厅1卫,105.0,南北,中,精装修,2004,有 ,个人产权,普通住宅,平层,钢混,城关,1,155.0,14762.0
2室2厅1卫,82.0,南,高,简装修,2015,有 ,个人产权,普通住宅,,,安宁,0,105.0,12805.0
3室2厅2卫,140.5,南,中,,,有 ,,,,,城关,0,121.0,8612.0
3室2厅2卫,132.81,南北,中,精装修,2016,无 ,个人产权,普通住宅,平层,砖混,城关,1,189.0,14231.0
2室2厅1卫,82.0,南,低,简装修,2015,有 ,商品房,普通住宅,平层,板楼,安宁,0,130.0,15854.0
3室2厅1卫,107.0,南北,低,,,无 ,,,,,安宁,0,115.0,10748.0
2室2厅1卫,91.0,南,高,精装修,2013,有 ,商品房,普通住宅,,板楼,安宁,0,135.0,14835.0
1室1厅1卫,47.77,南,中,毛坯,1990,无 ,商品房,,,板楼,七里河,0,49.0,10257.0
2室2厅2卫,97.0,南北,中,毛坯,2004,无 ,商品房,普通住宅,平层,板楼,安宁,0,95.0,9794.0
3室2厅2卫,139.9,西南,高,简装修,2004,有 ,商品房,普通住宅,,板楼,七里河,0,150.0,10722.0
3室2厅1卫,115.0,南北,高,,,有 ,,,,,安宁,0,80.0,6957.0
3室2厅2卫,108.0,南,中,,,有 ,,,,,安宁,0,82.0,7593.0
2室2厅1卫,85.0,南北,中,简装修,1998,无 ,商品房,普通住宅,平层,板楼,城关,1,116.0,13647.0
3室2厅2卫,124.0,南北,中,,1900,有 ,,,,,榆中,0,58.0,4677.0
2室1厅1卫,96.0,南,低,,,无 ,,,,,安宁,0,80.0,8333.0
2室1厅1卫,90.0,南,低,,,无 ,,,,,安宁,1,73.0,8111.0
2室2厅1卫,94.0,东西,低,,2005,无 ,,,,,城关,0,98.0,10426.0
2室0厅1卫,65.0,东,高,精装修,2000,无 ,个人产权,普通住宅,平层,钢混,城关,0,62.0,9538.0
2室1厅1卫,59.0,东西,中,简装修,2004,无 ,商品房,普通住宅,平层,板楼,城关,1,68.0,11525.0
2室1厅1卫,62.3,东,高,简装修,2004,有 ,商品房,普通住宅,,板楼,七里河,1,77.0,12360.0
2室2厅1卫,91.07,西南,高,简装修,2012,有 ,商品房,普通住宅,平层,板楼,城关,0,105.0,11530.0
2室1厅1卫,90.0,南北,中,,,有 ,,,,,城关,1,60.0,6667.0
2室2厅1卫,92.0,西南,低,精装修,2000,有 ,商品房(免税),普通住宅,平层,板楼,城关,1,128.0,13913.0
2室1厅1卫,112.0,南,低,精装修,,有 ,商品房,普通住宅,平层,,安宁,0,157.0,14018.0
2室1厅1卫,60.47,南北,高,精装修,1998,无 ,个人产权,普通住宅,平层,钢混,七里河,1,84.0,13891.0
3室2厅2卫,148.0,东南,中,,,有 ,,,,,七里河,1,133.0,8986.0
2室1厅1卫,73.0,东西,中,简装修,2007,无 ,商品房,普通住宅,,板楼,安宁,0,78.0,10685.0
2室2厅1卫,78.0,南北,中,精装修,2002,有 ,商品房,普通住宅,平层,板楼,城关,1,150.0,19231.0
2室2厅1卫,96.0,南,高,精装修,2016,有 ,商品房,普通住宅,平层,塔楼,城关,1,125.0,13021.0
2室1厅1卫,94.78,东西,高,精装修,2006,有 ,商品房,,,板楼,七里河,1,156.0,16459.0
1室1厅1卫,52.0,东北,中,精装修,1996,无 ,商品房,普通住宅,,板楼,城关,1,118.0,22692.0
