户型,建筑面积,朝向,楼层,装修,建筑年代,电梯,产权性质,住宅类别,建筑结构,建筑类别,区域,学校,总价,单价
3室2厅2卫,134.75平米,南北,高楼层,暂无,,,,,,,七里河区,0,148,10983元/平米
3室2厅1卫,121平米,南北,中层,简装修,2008年,有 ,个人产权,普通住宅,平层,板楼,城关,0,140, 11570元/平米 
3室2厅2卫,130平米,南北,高层,简装修,2008年,有 ,个人产权,普通住宅,平层,塔楼,城关,1,148, 11385元/平米 
2室2厅1卫,63平米,南北,高层,中装修,2000年,无 ,商品房,,,板楼,七里河,1,80.5, 12778元/平米 
2室2厅1卫,111平米,东北,低层,精装修,2008年,无 ,商品房(免税),普通住宅,平层,板楼,城关,0,162, 14595元/平米 
3室2厅1卫,121平米,南北,中层,毛坯,2019年,无 ,个人产权,普通住宅,平层,板楼,永登,0,70, 5785元/平米 
2室2厅1卫,101平米,南北,低层,中装修,2007年,无 ,个人产权,普通住宅,平层,板楼,城关,1,126, 12475元/平米 
2室1厅1卫,75平米,南北,高层,精装修,2011年,无 ,商品房,普通住宅,平层,,城关,1,69, 9200元/平米 
3室2厅1卫,107.00平米,南北,低楼层,暂无,,,,,,,安宁,0,105,9813元/平米
2室2厅1卫,102.08平米,南,中层,简装修,1999年,无 ,个人产权,普通住宅,开间,钢混,安宁,1,107, 10482元/平米 
2室2厅1卫,98.99平米,南北,中层,精装修,2005年,无 ,商品房,普通住宅,平层,板楼,城关,1,105, 10607元/平米 
2室1厅1卫,60.00平米,南北,高楼层,暂无,,,,,,,七里河,1,58,9667元/平米
3室2厅2卫,146.98平米,南北,低层,毛坯,2020年,有 ,商品房,普通住宅,平层,板楼,七里河,0,225, 15308元/平米 
1室1厅1卫,60.43平米,南,高层,精装修,2011年,有 ,商品房,普通住宅,,板楼,安宁,1,81.8, 13536元/平米 
2室2厅1卫,100平米,南,中层,豪华装修,2012年,有 ,商品房,普通住宅,平层,钢混,城关,1,162, 16200元/平米 
3室2厅2卫,140.00平米,南北,中楼层,暂无,,,,,,,城关,0,156,11143元/平米
2室2厅1卫,74平米,南北,高层,简装修,2000年,无 ,商品房,普通住宅,平层,板楼,城关,0,85, 11486元/平米 
4室2厅2卫,205平米,南北,中层,毛坯,2015年,有 ,商品房,普通住宅,平层,板楼,城关,0,251, 12244元/平米 
2室2厅1卫,82.48平米,南北,低层,豪华装修,2012年,无 ,商品房,,,板楼,七里河,1,99.8, 12100元/平米 
2室1厅1卫,65平米,东西,低层,中装修,2004年,有 ,个人产权,普通住宅,平层,砖混,城关,0,68, 10462元/平米 
2室2厅1卫,78平米,南,中层,中装修,2011年,有 ,个人产权,普通住宅,平层,钢混,城关,0,112, 14359元/平米 
2室2厅1卫,85平米,南,高层,简装修,2012年,有 ,个人产权,普通住宅,,,安宁,1,118, 13882元/平米 
3室2厅2卫,143.43平米,南北,中层,精装修,2015年,有 ,商品房,普通住宅,平层,板楼,七里河,1,236, 16454元/平米 
2室1厅1卫,131.00平米,南北,低楼层,暂无,,,,,,,安宁,0,145,11069元/平米
3室1厅2卫,92.59平米,东西,低层,精装修,2006年,有 ,商品房,普通住宅,,板楼,七里河,0,103.5, 11178元/平米 
2室2厅1卫,69.98平米,东西,高层,中装修,2010年,无 ,个人产权,普通住宅,平层,塔楼,城关,1,67.6, 9660元/平米 
2室2厅1卫,110.00平米,东南,高楼层,暂无,,,,,,,城关区,0,99,9000元/平米
5室2厅4卫,288平米,南北,高层,精装修,2015年,无 ,商品房,普通住宅,平层,板楼,城关,0,280, 9722元/平米 
3室2厅1卫,112.25平米,南北,中层,精装修,2008年,有 ,商品房,普通住宅,,板楼,七里河,1,165, 14699元/平米 
3室2厅1卫,104平米,南北,中层,毛坯,2021年,有 ,商品房,普通住宅,平层,塔楼,七里河,0,130, 12500元/平米 
2室2厅1卫,109.97平米,南北,低层,精装修,2008年,有 ,个人产权,普通住宅,平层,板楼,城关,1,114, 10366元/平米 
3室2厅1卫,127.6平米,南北,低层,精装修,2000年,无 ,商品房,普通住宅,,板楼,安宁,1,176, 13793元/平米 
3室2厅1卫,145平米,东西,中层,简装修,2002年,无 ,个人产权,普通住宅,平层,板楼,七里河,1,139, 9586元/平米 
3室2厅2卫,139平米,南北,中层,毛坯,2018年,无 ,个人产权,普通住宅,平层,板楼,城关,0,139, 10000元/平米 
2室2厅1卫,68平米,西北,高层,中装修,,无 ,个人产权,普通住宅,平层,钢混,城关,1,75, 11029元/平米 
4室2厅3卫,176平米,南北,中层,精装修,2021年,无 ,商品房,普通住宅,平层,板楼,七里河,0,290, 16477元/平米 
3室2厅1卫,107.00平米,西南,低楼层,暂无,,,,,,,安宁,0,118,11028元/平米
4室2厅2卫,138.00平米,南北,中楼层,暂无,,,,,,,榆中,0,81,5870元/平米
2室1厅1卫,76.4平米,南北,高层,精装修,2003年,有 ,商品房,普通住宅,平层,板楼,七里河,1,118.6, 15524元/平米 
3室2厅1卫,110平米,西北,低层,精装修,2012年,有 ,个人产权,普通住宅,平层,钢混,城关,1,160, 14545元/平米 
3室2厅2卫,140平米,南北,中层,毛坯,2020年,有 ,商品房,普通住宅,平层,板楼,城关,1,200, 14286元/平米 
2室1厅1卫,87平米,南北,高层,中装修,2004年,有 ,个人产权,普通住宅,平层,钢混,城关,0,87, 10000元/平米 
3室2厅2卫,139.59平米,东北,高层,毛坯,2012年,有 ,个人产权,普通住宅,平层,塔楼,城关,0,150, 10746元/平米 
2室2厅2卫,116平米,东西,高层,精装修,2006年,有 ,商品房,普通住宅,,板楼,城关,1,121, 10431元/平米 
3室2厅1卫,107.00平米,南北,低楼层,暂无,,,,,,,安宁,0,105,9813元/平米
3室2厅1卫,137.58平米,西南,高层,简装修,2020年,有 ,商品房,普通住宅,平层,板楼,城关,1,121.98, 8866元/平米 
2室2厅1卫,84.93平米,南,中层,精装修,2013年,有 ,个人产权,,平层,板楼,七里河,1,122.5, 14424元/平米 
2室1厅1卫,84.00平米,南北,高楼层,暂无,,,,,,,安宁区,0,87,10357元/平米
1室2厅1卫,67.5平米,南,高层,精装修,2017年,无 ,商品房,普通住宅,平层,板楼,城关,0,69, 10222元/平米 
2室2厅1卫,63.00平米,南北,中楼层,暂无,,,,,,,城关,0,85,13492元/平米
3室2厅2卫,110.00平米,南北,低楼层,暂无,,,,,,,永登,0,55,5000元/平米
2室1厅,58.00平米,南北,高楼层,暂无,,,,,,,西固,0,67,11552元/平米
1室1厅1卫,51.34平米,西,中层,精装修,2012年,有 ,个人产权,普通住宅,平层,塔楼,七里河,1,79.5, 15485元/平米 
2室1厅1卫,68.00平米,西北,高楼层,暂无,,,,,,,城关,0,65,9559元/平米
3室2厅1卫,94.66平米,南,中层,毛坯,2015年,有 ,个人产权,普通住宅,平层,板楼,安宁,0,117, 12360元/平米 
2室1厅1卫,63.14平米,东西,低层,精装修,2004年,无 ,商品房,普通住宅,平层,板楼,城关,1,67.5, 10691元/平米 
2室2厅1卫,85.41平米,东西,中层,简装修,2007年,有 ,商品房,普通住宅,,板楼,安宁,1,92, 10772元/平米 
3室2厅2卫,122平米,东南,中层,精装修,2010年,有 ,商品房(免税),普通住宅,平层,板楼,城关,1,175, 14344元/平米 
2室1厅1卫,67.7平米,南,低层,精装修,2002年,无 ,个人产权,普通住宅,平层,钢混,城关,1,74, 10931元/平米 
2室2厅1卫,81.4平米,南北,中层,简装修,1990年,无 ,商品房,,,板楼,七里河,1,88, 10811元/平米 
3室2厅1卫,103平米,南北,中层,简装修,,无 ,个人产权,普通住宅,平层,板楼,七里河,0,106, 10291元/平米 
3室2厅1卫,98.00平米,南,高楼层,暂无,,,,,,,七里河,0,103,10510元/平米
3室1厅1卫,80平米,南北,高层,精装修,2000年,无 ,个人产权,普通住宅,平层,板楼,城关,0,98, 12250元/平米 
4室2厅2卫,137.73平米,南,高楼层,暂无,,,,,,,安宁,0,210,15247元/平米
2室2厅1卫,84.06平米,南北,中楼层,暂无,,,,,,,西固,1,85,10112元/平米
3室2厅1卫,110平米,南北,中层,精装修,2020年,有 ,个人产权,普通住宅,平层,,榆中,0,80, 7273元/平米 
2室2厅1卫,94.51平米,东南,中层,精装修,2009年,有 ,个人产权,普通住宅,平层,板楼,安宁,0,129.9, 13745元/平米 
3室2厅2卫,112.00平米,南北,中楼层,暂无,,,,,,,榆中,0,64,5714元/平米
2室1厅1卫,63.83平米,东,高层,精装修,2008年,无 ,商品房,普通住宅,,板楼,城关,1,85, 13317元/平米 
2室2厅1卫,102平米,南北,高层,精装修,2004年,有 ,商品房,普通住宅,平层,板楼,城关,1,120, 11765元/平米 
2室2厅1卫,89.95平米,南北,中层,毛坯,2020年,无 ,商品房(免税),普通住宅,平层,板楼,榆中,0,55, 6115元/平米 
2室2厅2卫,90平米,南北,低层,简装修,2002年,无 ,个人产权,普通住宅,平层,,七里河,1,94.5, 10500元/平米 
2室2厅2卫,91.22平米,南北,中层,精装修,2004年,无 ,商品房,普通住宅,平层,板楼,安宁,0,100, 10963元/平米 
3室2厅2卫,168.13平米,南北,高层,简装修,2006年,有 ,商品房,普通住宅,,板楼,城关,1,330, 19628元/平米 
3室2厅2卫,146.80平米,南北,中楼层,暂无,2014-03-15年,,,,,,安宁,0,240,16349元/平米
3室1厅1卫,97平米,东西,低层,简装修,2004年,有 ,个人产权,普通住宅,平层,钢混,城关,0,103.8, 10701元/平米 
2室2厅1卫,124.57平米,东西,高层,中装修,2003年,有 ,个人产权,普通住宅,平层,钢混,城关,1,145, 11640元/平米 
2室1厅1卫,50平米,南北,高层,简装修,,有 ,个人产权,普通住宅,平层,砖混,城关,0,68, 13600元/平米 
2室2厅1卫,90平米,南,低层,毛坯,2017年,有 ,个人产权,普通住宅,平层,板楼,七里河,0,74, 8222元/平米 
2室2厅1卫,98.99平米,西北,中层,简装修,2008年,无 ,个人产权,普通住宅,平层,钢混,城关,1,155, 15658元/平米 
2室2厅1卫,77.76平米,南,低层,精装修,2003年,有 ,个人产权,普通住宅,平层,板楼,城关,1,83, 10674元/平米 
3室2厅2卫,123平米,南北,中层,精装修,2010年,有 ,个人产权,普通住宅,平层,钢混,城关,1,220, 17886元/平米 
2室2厅1卫,93平米,南北,低层,豪华装修,2020年,有 ,商品房,普通住宅,平层,,七里河,0,129, 13871元/平米 
2室2厅1卫,90.65平米,南,低层,毛坯,2012年,有 ,商品房,普通住宅,,板楼,七里河,1,128, 14120元/平米 
4室2厅2卫,140.00平米,南北,中楼层,暂无,,,,,,,安宁区,0,115,8214元/平米
3室2厅2卫,118.00平米,南北,低楼层,暂无,,,,,,,城关,0,62,5254元/平米
2室2厅1卫,94平米,东南,低层,简装修,2004年,有 ,个人产权,普通住宅,平层,钢混,城关,1,176, 18723元/平米 
3室2厅2卫,173.00平米,东北,高楼层,暂无,,,,,,,城关,0,157,9075元/平米
4室2厅3卫,148.17平米,南北,低层,精装修,2015年,无 ,个人产权,普通住宅,平层,,安宁,0,219, 14780元/平米 
2室2厅1卫,95.69平米,南北,低楼层,暂无,,,,,,,城关,0,82,8569元/平米
2室1厅1卫,53.28平米,南北,低层,简装修,1998年,有 ,商品房,,,板楼,七里河,1,75.2, 14114元/平米 
2室1厅1卫,82.49平米,南,高层,精装修,2015年,有 ,商品房,普通住宅,开间,板楼,安宁,0,105, 12729元/平米 
3室2厅1卫,130平米,东,高层,精装修,2004年,有 ,个人产权,普通住宅,平层,钢混,城关,1,230, 17692元/平米 
3室2厅2卫,141.29平米,南北,中层,精装修,2012年,有 ,商品房,普通住宅,,板楼,七里河,1,220, 15571元/平米 
3室2厅1卫,96平米,南北,低层,中装修,2007年,有 ,个人产权,普通住宅,平层,,城关,1,86, 8958元/平米 
3室2厅2卫,110平米,南北,中层,精装修,,无 ,个人产权,普通住宅,平层,板楼,榆中,0,87, 7909元/平米 
1室1厅1卫,31平米,南,高层,简装修,1998年,无 ,个人产权,普通住宅,平层,板楼,安宁,0,45, 14516元/平米 
2室0厅1卫,65平米,南北,中层,简装修,,无 ,个人产权,普通住宅,平层,板楼,城关,0,68, 10462元/平米 
3室2厅2卫,120.00平米,南北,中楼层,暂无,,,,,,,西固区,0,100,8333元/平米
3室2厅2卫,142.25平米,南北,低层,简装修,2006年,有 ,商品房,普通住宅,,板楼,城关,1,208, 14622元/平米 
3室1厅2卫,83.67平米,南北,高楼层,暂无,,,,,,,城关,0,83,9920元/平米
2室2厅1卫,93.67平米,南北,低层,精装修,2010年,无 ,个人产权,普通住宅,平层,平房,城关,1,133, 14199元/平米 
2室1厅1卫,92.24平米,南北,低楼层,暂无,,,,,,,城关区,0,35,3794元/平米
2室1厅1卫,62.51平米,西北,高层,简装修,2000年,有 ,商品房,,,板楼,七里河,1,97.5, 15598元/平米 
2室2厅1卫,94.45平米,南北,中层,精装修,2010年,无 ,个人产权,普通住宅,平层,平房,城关,1,152, 16093元/平米 
2室2厅1卫,90平米,西南,低层,精装修,2008年,有 ,商品房(免税),普通住宅,平层,板楼,城关,0,129.8, 14422元/平米 
2室2厅1卫,103.21平米,西,低层,精装修,2006年,有 ,个人产权,普通住宅,平层,板楼,城关,0,121.5, 11772元/平米 
3室2厅1卫,116平米,南北,中层,毛坯,2022年,有 ,个人产权,普通住宅,平层,钢混,城关,0,163, 14052元/平米 
2室2厅1卫,100平米,南北,高层,毛坯,2016年,无 ,商品房,普通住宅,开间,板楼,七里河,0,78, 7800元/平米 
4室2厅2卫,150.48平米,南北,中层,毛坯,2019年,有 ,商品房,,,板楼,安宁,0,194, 12892元/平米 
3室2厅2卫,177平米,南北,高层,精装修,2006年,有 ,商品房,普通住宅,平层,钢混,城关,0,235, 13277元/平米 
1室1厅1卫,41平米,南,中层,简装修,2000年,有 ,商品房(免税),普通住宅,平层,板楼,七里河,1,61.6, 15024元/平米 
2室2厅1卫,88.09平米,西南,低层,简装修,2000年,有 ,商品房,普通住宅,,板楼,城关,1,145, 16460元/平米 
3室1厅2卫,106.00平米,南北,低楼层,暂无,,,,,,,永登,0,5300,500000元/平米
2室1厅1卫,60平米,东,低层,精装修,1998年,无 ,商品房,普通住宅,平层,板楼,安宁,0,70, 11667元/平米 
2室1厅1卫,87.59平米,南北,低层,简装修,2003年,有 ,商品房,,,板楼,七里河,1,126, 14385元/平米 
2室2厅1卫,75平米,南北,高层,简装修,2000年,有 ,个人产权,普通住宅,平层,板楼,城关,0,95, 12667元/平米 
2室1厅1卫,85平米,南北,高层,中装修,1990年,有 ,个人产权,普通住宅,平层,钢混,城关,0,80, 9412元/平米 
3室2厅2卫,113平米,东西,低层,精装修,2013年,有 ,个人产权,普通住宅,平层,平房,安宁,0,152, 13451元/平米 
1室1厅1卫,82平米,北,低层,精装修,2004年,有 ,个人产权,普通住宅,平层,钢混,城关,1,85, 10366元/平米 
2室1厅1卫,72.28平米,南,中层,简装修,2002年,无 ,个人产权,普通住宅,平层,钢混,城关,1,89, 12313元/平米 
2室2厅1卫,103.96平米,西南,中层,精装修,2002年,有 ,商品房,,,板楼,七里河,1,140, 13467元/平米 
2室1厅1卫,96.00平米,南北,低楼层,暂无,,,,,,,七里河,0,100,10417元/平米
1室2厅1卫,66平米,北,低层,精装修,2008年,有 ,商品房(免税),普通住宅,平层,板楼,城关,1,78, 11818元/平米 
3室2厅2卫,110.00平米,南北,中楼层,暂无,,,,,,,永登,0,90,8182元/平米
2室2厅1卫,61.00平米,东北,低楼层,暂无,,,,,,,七里河,1,91,14918元/平米
3室1厅1卫,115.68平米,南北,中层,精装修,2004年,有 ,商品房,普通住宅,平层,板楼,城关,1,125, 10806元/平米 
2室1厅1卫,45平米,东,低层,暂无,2000年,无 ,个人产权,普通住宅,平层,砖混,城关,1,70, 15556元/平米 
3室2厅1卫,117.54平米,南北,中楼层,暂无,,,,,,,城关,0,116,9869元/平米
2室2厅1卫,102.01平米,西北,中层,精装修,2004年,有 ,商品房,普通住宅,平层,板楼,城关,1,223, 21861元/平米 
2室2厅1卫,85平米,南北,中层,简装修,2001年,有 ,个人产权,普通住宅,平层,板楼,城关,1,99, 11647元/平米 
3室2厅2卫,140平米,南北,中层,简装修,2020年,有 ,商品房,普通住宅,平层,,城关,0,138.5, 9893元/平米 
3室2厅2卫,137.85平米,南北,中层,豪华装修,2004年,有 ,商品房,普通住宅,,板楼,七里河,1,240, 17410元/平米 
4室2厅2卫,138.00平米,南北,中楼层,暂无,,,,,,,榆中,0,80,5797元/平米
2室2厅1卫,101.58平米,东北,中层,精装修,2007年,有 ,商品房,普通住宅,平层,,城关,0,116, 11420元/平米 
2室1厅1卫,80平米,东西,高层,简装修,1998年,有 ,商品房,,,板楼,城关,1,82, 10250元/平米 
2室1厅1卫,94.53平米,东南,高层,简装修,2005年,有 ,商品房,普通住宅,,板楼,七里河,1,131.7, 13932元/平米 
2室2厅1卫,91.7平米,东,低层,简装修,2004年,有 ,商品房,,,板楼,七里河,1,113.5, 12377元/平米 
2室2厅1卫,105平米,南,低层,精装修,2007年,有 ,商品房,普通住宅,平层,板楼,城关,0,140, 13333元/平米 
1室1厅1卫,50.76平米,北,中楼层,暂无,,,,,,,榆中,0,35,6895元/平米
2室2厅1卫,91平米,南北,低层,精装修,2003年,无 ,个人产权,普通住宅,平层,板楼,安宁,0,100, 10989元/平米 
2室2厅1卫,98平米,南北,中层,简装修,2009年,有 ,个人产权,普通住宅,平层,钢混,西固,0,105, 10714元/平米 
3室2厅2卫,118.00平米,南北,低楼层,暂无,,,,,,,榆中,0,69,5847元/平米
1室1厅1卫,40.89平米,北,低层,精装修,2010年,有 ,商品房,普通住宅,,板楼,七里河,1,54.6, 13353元/平米 
1室1厅1卫,38.93平米,南北,低楼层,暂无,,,,,,,七里河,0,57,14642元/平米
2室2厅1卫,97.87平米,南北,低层,精装修,2014年,有 ,商品房,普通住宅,平层,板楼,城关,1,154.8, 15817元/平米 
3室2厅2卫,136平米,南,低层,精装修,,有 ,商品房,普通住宅,平层,塔板结合,七里河,0,156, 11471元/平米 
3室2厅2卫,136平米,南北,低层,精装修,2013年,有 ,商品房,普通住宅,,板楼,安宁,0,168, 12353元/平米 
3室2厅2卫,146.98平米,南北,高层,毛坯,2018年,有 ,商品房,普通住宅,,板楼,七里河,0,233, 15852元/平米 
3室2厅1卫,120平米,南北,高层,精装修,2015年,有 ,商品房,普通住宅,平层,板楼,安宁,0,178, 14833元/平米 
3室2厅2卫,132平米,南北,中层,毛坯,,无 ,个人产权,普通住宅,平层,板楼,榆中,0,79, 5985元/平米 
4室2厅2卫,192平米,南,低层,简装修,2010年,有 ,商品房,普通住宅,,板楼,安宁,0,290, 15104元/平米 
1室1厅1卫,58.88平米,南,高层,简装修,2015年,无 ,商品房,普通住宅,平层,,七里河,1,86, 14606元/平米 
5室3厅5卫,271平米,南,低层,简装修,2016年,,,,,,城关,0,500, 18450元/平米 
1室1厅1卫,42.00平米,南,高楼层,暂无,,,,,,,城关,0,51,12143元/平米
1室1厅1卫,45平米,东西,高层,简装修,,无 ,个人产权,普通住宅,平层,砖混,城关,0,53.8, 11956元/平米 
2室2厅1卫,91.38平米,南北,高层,精装修,2010年,有 ,商品房,普通住宅,平层,塔楼,城关,1,125, 13679元/平米 
